;data_pedido;hora_pedido;tipo_entrega;valor_borda;valor_refrigerante;valor_total;tempo;mes;dia_semana;horario_pico;interval_pico;tempo_minutos;rank_quartil;valor_pizza;rank_quartil_valor_total;rank_quartil_valor_total_pizza
770;2011-11-27;20:07:00;Entrega;Borda S;S;35.0;00:53:00;11;domingo;20;alto;53;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
771;2011-11-27;20:08:00;Buscar;Borda N;S;30.0;00:42:00;11;domingo;20;alto;42;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
772;2011-11-27;20:10:00;Entrega;Borda N;S;22.5;00:30:00;11;domingo;20;alto;30;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
773;2011-11-27;20:34:00;Buscar;Borda N;S;36.0;00:23:00;11;domingo;20;alto;23;min: 01 -- 23;36.0;vl_total: > 35;vl_pizza: > 33
774;2011-11-27;20:37:00;Buscar;Borda N;S;25.0;00:51:00;11;domingo;20;alto;51;min: > 45;21.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
775;2011-11-27;20:38:00;Buscar;Borda N;S;23.0;00:32:00;11;domingo;20;alto;32;min: 24 -- 34;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
776;2011-11-27;21:06:00;Entrega;Borda N;S;25.5;00:17:00;11;domingo;21;alto;17;min: 01 -- 23;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
777;2011-11-27;21:15:00;Buscar;Borda N;S;22.0;00:41:00;11;domingo;21;alto;41;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
778;2011-11-27;21:29:00;Buscar;Borda S;S;30.5;00:31:00;11;domingo;21;alto;31;min: 24 -- 34;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
779;2011-11-27;21:33:00;Entrega;Borda N;S;28.5;00:42:00;11;domingo;21;alto;42;min: 35 -- 44;28.5;vl_total: > 35;vl_pizza: 27 -- 32
780;2011-11-27;21:42:00;Buscar;Borda S;S;35.0;00:38:00;11;domingo;21;alto;38;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
781;2011-11-27;21:43:00;Entrega;Borda S;S;33.5;00:37:00;11;domingo;21;alto;37;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
782;2011-11-27;21:54:00;Buscar;Borda N;S;30.0;00:36:00;11;domingo;21;alto;36;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
783;2011-11-27;22:08:00;Entrega;Borda N;S;34.5;00:52:00;11;domingo;22;medio;52;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
784;2011-11-27;22:10:00;Entrega;Borda N;S;30.5;00:50:00;11;domingo;22;medio;50;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
785;2011-11-27;22:48:00;Buscar;Borda N;S;20.0;00:42:00;11;domingo;22;medio;42;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
786;2011-11-27;23:20:00;Buscar;Borda N;S;24.5;00:35:00;11;domingo;23;baixo;35;min: 35 -- 44;20.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
787;2011-11-29;18:00:00;Entrega;Borda N;S;32.5;00:50:00;11;terca;18;baixo;50;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
788;2011-11-29;18:20:00;Buscar;Borda S;S;25.0;00:40:00;11;terca;18;baixo;40;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
789;2011-11-29;18:25:00;Entrega;Borda N;S;34.5;00:55:00;11;terca;18;baixo;55;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
790;2011-11-29;18:30:00;Buscar;Borda N;S;30.0;00:45:00;11;terca;18;baixo;45;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
791;2011-11-29;19:00:00;Entrega;Borda N;S;30.0;00:55:00;11;terca;19;medio;55;min: > 45;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
792;2011-11-29;19:10:00;Entrega;Borda N;S;32.5;00:31:00;11;terca;19;medio;31;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
793;2011-11-29;19:55:00;Entrega;Borda N;S;19.5;00:35:00;11;terca;19;medio;35;min: 35 -- 44;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
794;2011-11-29;20:20:00;Entrega;Borda N;S;30.5;00:25:00;11;terca;20;alto;25;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
795;2011-11-29;20:23:00;Entrega;Borda N;S;32.5;00:37:00;11;terca;20;alto;37;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
796;2011-11-29;22:10:00;Entrega;Borda N;S;22.5;00:50:00;11;terca;22;medio;50;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
797;2011-11-29;22:13:00;Entrega;Borda S;S;35.0;00:47:00;11;terca;22;medio;47;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
798;2011-11-29;22:13:00;Buscar;Borda N;S;20.0;00:47:00;11;terca;22;medio;47;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
799;2011-11-29;22:41:00;Entrega;Borda N;S;32.5;00:29:00;11;terca;22;medio;29;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
800;2011-11-30;19:59:00;Buscar;Borda N;S;32.0;00:31:00;11;quarta;19;medio;31;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
801;2011-11-30;20:29:00;Entrega;Borda N;S;24.0;00:41:00;11;quarta;20;alto;41;min: 35 -- 44;24.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
802;2011-11-30;21:23:00;Buscar;Borda N;S;31.0;00:33:00;11;quarta;21;alto;33;min: 24 -- 34;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
803;2011-11-30;21:23:00;Entrega;Borda N;S;25.5;00:37:00;11;quarta;21;alto;37;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
804;2011-11-30;21:24:00;Entrega;Borda N;S;29.0;00:46:00;11;quarta;21;alto;46;min: > 45;29.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
805;2011-11-30;21:45:00;Buscar;Borda N;S;28.0;00:35:00;11;quarta;21;alto;35;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
806;2011-12-01;19:06:00;Buscar;Borda N;S;19.0;00:35:00;12;quinta;19;medio;35;min: 35 -- 44;19.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
807;2011-12-01;19:33:00;Entrega;Borda N;S;35.5;00:41:00;12;quinta;19;medio;41;min: 35 -- 44;31.0;vl_total: > 35;vl_pizza: 27 -- 32
808;2011-12-01;19:49:00;Buscar;Borda N;S;24.5;00:46:00;12;quinta;19;medio;46;min: > 45;20.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
809;2011-12-01;19:55:00;Buscar;Borda N;S;22.0;00:45:00;12;quinta;19;medio;45;min: > 45;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
810;2011-12-01;20:20:00;Entrega;Borda N;S;35.0;00:40:00;12;quinta;20;alto;40;min: 35 -- 44;35.0;vl_total: 29 -- 35;vl_pizza: > 33
811;2011-12-01;20:30:00;Buscar;Borda N;S;26.0;00:30:00;12;quinta;20;alto;30;min: 24 -- 34;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
812;2011-12-01;20:38:00;Buscar;Borda N;S;30.0;00:22:00;12;quinta;20;alto;22;min: 01 -- 23;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
813;2011-12-01;20:43:00;Entrega;Borda N;S;22.5;00:47:00;12;quinta;20;alto;47;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
814;2011-12-01;21:06:00;Buscar;Borda N;S;34.5;00:29:00;12;quinta;21;alto;29;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
815;2011-12-01;21:18:00;Buscar;Borda N;S;23.0;00:42:00;12;quinta;21;alto;42;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
816;2011-12-01;21:26:00;Entrega;Borda N;S;36.0;00:54:00;12;quinta;21;alto;54;min: > 45;31.5;vl_total: > 35;vl_pizza: 27 -- 32
817;2011-12-01;21:52:00;Buscar;Borda N;S;22.0;00:53:00;12;quinta;21;alto;53;min: > 45;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
818;2011-12-01;22:14:00;Entrega;Borda N;S;32.0;00:46:00;12;quinta;22;medio;46;min: > 45;27.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
819;2011-12-01;22:48:00;Entrega;Borda N;S;34.0;00:32:00;12;quinta;22;medio;32;min: 24 -- 34;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
820;2011-12-02;22:50:00;Buscar;Borda N;S;17.5;00:51:00;12;sexta;22;medio;51;min: > 45;13.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
821;2011-12-02;19:16:00;Entrega;Borda N;S;36.5;00:54:00;12;sexta;19;medio;54;min: > 45;32.5;vl_total: > 35;vl_pizza: > 33
822;2011-12-02;19:21:00;Entrega;Borda N;S;32.5;00:39:00;12;sexta;19;medio;39;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
823;2011-12-02;19:32:00;Entrega;Borda S;S;32.0;00:28:00;12;sexta;19;medio;28;min: 24 -- 34;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
824;2011-12-02;19:35:00;Buscar;Borda N;S;20.0;00:45:00;12;sexta;19;medio;45;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
825;2011-12-02;19:48:00;Entrega;Borda N;S;30.5;00:46:00;12;sexta;19;medio;46;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
826;2011-12-02;19:53:00;Buscar;Borda N;S;20.0;00:47:00;12;sexta;19;medio;47;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
827;2011-12-02;20:13:00;Buscar;Borda N;S;15.0;00:22:00;12;sexta;20;alto;22;min: 01 -- 23;15.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
828;2011-12-02;20:18:00;Buscar;Borda N;S;20.0;00:42:00;12;sexta;20;alto;42;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
829;2011-12-02;20:24:00;Entrega;Borda N;S;20.5;00:35:00;12;sexta;20;alto;35;min: 35 -- 44;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
830;2011-12-02;20:31:00;Entrega;Borda N;S;33.5;00:49:00;12;sexta;20;alto;49;min: > 45;33.5;vl_total: 29 -- 35;vl_pizza: > 33
831;2011-12-02;20:33:00;Entrega;Borda N;S;22.5;00:44:00;12;sexta;20;alto;44;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
832;2011-12-02;20:39:00;Entrega;Borda N;S;27.0;00:37:00;12;sexta;20;alto;37;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
833;2011-12-02;21:10:00;Buscar;Borda N;S;26.0;00:50:00;12;sexta;21;alto;50;min: > 45;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
834;2011-12-02;21:10:00;Buscar;Borda N;S;20.0;00:41:00;12;sexta;21;alto;41;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
835;2011-12-02;21:55:00;Entrega;Borda N;S;34.5;00:50:00;12;sexta;21;alto;50;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
836;2011-12-02;21:55:00;Entrega;Borda S;S;35.0;00:45:00;12;sexta;21;alto;45;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
837;2011-12-02;22:22:00;Entrega;Borda N;S;32.5;00:38:00;12;sexta;22;medio;38;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
838;2011-12-02;22:35:00;Buscar;Borda N;S;21.0;00:35:00;12;sexta;22;medio;35;min: 35 -- 44;21.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
839;2011-12-02;22:51:00;Buscar;Borda N;S;22.0;00:24:00;12;sexta;22;medio;24;min: 24 -- 34;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
840;2011-12-02;23:09:00;Entrega;Borda N;S;25.5;00:31:00;12;sexta;23;baixo;31;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
841;2011-12-02;23:16:00;Entrega;Borda N;S;22.5;00:34:00;12;sexta;23;baixo;34;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
842;2011-12-02;23:16:00;Buscar;Borda N;S;30.0;00:39:00;12;sexta;23;baixo;39;min: 35 -- 44;26.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
843;2011-12-02;23:36:00;Buscar;Borda N;S;26.0;00:19:00;12;sexta;23;baixo;19;min: 01 -- 23;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
844;2011-12-02;23:40:00;Buscar;Borda N;S;19.0;00:15:00;12;sexta;23;baixo;15;min: 01 -- 23;19.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
845;2011-12-03;18:00:00;Entrega;Borda N;S;25.5;00:50:00;12;sabado;18;baixo;50;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
846;2011-12-03;18:10:00;Entrega;Borda N;S;22.5;00:50:00;12;sabado;18;baixo;50;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
847;2011-12-03;18:20:00;Buscar;Borda N;S;26.5;00:40:00;12;sabado;18;baixo;40;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
848;2011-12-03;18:32:00;Entrega;Borda N;S;27.5;00:38:00;12;sabado;18;baixo;38;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
849;2011-12-03;18:35:00;Entrega;Borda N;S;24.5;00:45:00;12;sabado;18;baixo;45;min: > 45;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
850;2011-12-03;18:43:00;Entrega;Borda N;S;29.5;00:43:00;12;sabado;18;baixo;43;min: 35 -- 44;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
851;2011-12-03;19:08:00;Buscar;Borda N;S;27.0;00:37:00;12;sabado;19;medio;37;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
852;2011-12-03;19:26:00;Entrega;Borda N;S;23.5;00:34:00;12;sabado;19;medio;34;min: 24 -- 34;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
853;2011-12-03;19:28:00;Entrega;Borda N;S;19.5;00:32:00;12;sabado;19;medio;32;min: 24 -- 34;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
854;2011-12-03;19:30:00;Entrega;Borda S;S;35.5;00:45:00;12;sabado;19;medio;45;min: > 45;32.5;vl_total: > 35;vl_pizza: > 33
855;2011-12-03;20:12:00;Buscar;Borda N;S;28.0;00:48:00;12;sabado;20;alto;48;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
856;2011-12-03;20:13:00;Buscar;Borda S;S;32.5;00:47:00;12;sabado;20;alto;47;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
857;2011-12-03;20:25:00;Buscar;Borda N;S;37.0;00:33:00;12;sabado;20;alto;33;min: 24 -- 34;32.0;vl_total: > 35;vl_pizza: 27 -- 32
858;2011-12-03;20:26:00;Entrega;Borda S;S;26.0;00:44:00;12;sabado;20;alto;44;min: 35 -- 44;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
859;2011-12-03;20:46:00;Entrega;Borda N;S;24.5;00:44:00;12;sabado;20;alto;44;min: 35 -- 44;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
860;2011-12-03;20:48:00;Buscar;Borda S;S;33.0;00:44:00;12;sabado;20;alto;44;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
861;2011-12-03;20:49:00;Buscar;Borda N;S;28.0;00:51:00;12;sabado;20;alto;51;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
862;2011-12-03;20:54:00;Entrega;Borda N;S;33.0;00:41:00;12;sabado;20;alto;41;min: 35 -- 44;33.0;vl_total: 29 -- 35;vl_pizza: > 33
863;2011-12-03;21:01:00;Entrega;Borda N;S;31.0;00:40:00;12;sabado;21;alto;40;min: 35 -- 44;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
864;2011-12-03;21:05:00;Buscar;Borda N;S;23.0;00:35:00;12;sabado;21;alto;35;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
865;2011-12-03;21:07:00;Buscar;Borda S;S;30.5;00:53:00;12;sabado;21;alto;53;min: > 45;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
866;2011-12-03;21:09:00;Entrega;Borda N;S;34.5;00:41:00;12;sabado;21;alto;41;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
867;2011-12-03;21:10:00;Entrega;Borda N;S;34.0;00:50:00;12;sabado;21;alto;50;min: > 45;34.0;vl_total: 29 -- 35;vl_pizza: > 33
868;2011-12-03;21:14:00;Entrega;Borda S;S;37.5;00:46:00;12;sabado;21;alto;46;min: > 45;35.0;vl_total: > 35;vl_pizza: > 33
869;2011-12-03;21:16:00;Entrega;Borda S;S;32.5;00:44:00;12;sabado;21;alto;44;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
870;2011-12-03;21:44:00;Entrega;Borda N;S;34.5;00:46:00;12;sabado;21;alto;46;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
871;2011-12-03;21:48:00;Entrega;Borda N;S;28.5;00:42:00;12;sabado;21;alto;42;min: 35 -- 44;28.5;vl_total: > 35;vl_pizza: 27 -- 32
872;2011-12-03;22:00:00;Entrega;Borda N;S;34.5;00:40:00;12;sabado;22;medio;40;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
873;2011-12-03;22:10:00;Entrega;Borda N;S;32.5;00:40:00;12;sabado;22;medio;40;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
874;2011-12-03;22:49:00;Buscar;Borda S;S;32.5;00:41:00;12;sabado;22;medio;41;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
875;2011-12-03;22:56:00;Entrega;Borda N;S;21.5;00:44:00;12;sabado;22;medio;44;min: 35 -- 44;21.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
876;2011-12-03;23:17:00;Entrega;Borda N;S;32.5;00:38:00;12;sabado;23;baixo;38;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
877;2011-12-03;23:30:00;Entrega;Borda N;S;34.5;00:25:00;12;sabado;23;baixo;25;min: 24 -- 34;34.5;vl_total: 29 -- 35;vl_pizza: > 33
878;2011-12-04;19:07:00;Entrega;Borda N;S;32.5;00:43:00;12;domingo;19;medio;43;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
879;2011-12-04;19:11:00;Buscar;Borda N;S;31.0;00:39:00;12;domingo;19;medio;39;min: 35 -- 44;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
880;2011-12-04;19:13:00;Buscar;Borda N;S;38.0;00:47:00;12;domingo;19;medio;47;min: > 45;38.0;vl_total: > 35;vl_pizza: > 33
881;2011-12-04;19:24:00;Buscar;Borda N;S;21.0;00:46:00;12;domingo;19;medio;46;min: > 45;17.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
882;2011-12-04;19:28:00;Buscar;Borda N;S;20.0;00:32:00;12;domingo;19;medio;32;min: 24 -- 34;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
883;2011-12-04;19:39:00;Buscar;Borda N;S;32.0;00:31:00;12;domingo;19;medio;31;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
884;2011-12-04;19:45:00;Buscar;Borda N;S;12.0;00:45:00;12;domingo;19;medio;45;min: > 45;12.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
885;2011-12-04;19:55:00;Entrega;Borda N;S;38.0;00:36:00;12;domingo;19;medio;36;min: 35 -- 44;33.5;vl_total: > 35;vl_pizza: > 33
886;2011-12-04;20:30:00;Buscar;Borda N;S;20.0;00:49:00;12;domingo;20;alto;49;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
887;2011-12-04;20:35:00;Buscar;Borda N;S;30.0;00:35:00;12;domingo;20;alto;35;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
888;2011-12-04;20:51:00;Buscar;Borda N;S;23.0;00:39:00;12;domingo;20;alto;39;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
889;2011-12-04;21:06:00;Buscar;Borda N;S;30.0;00:44:00;12;domingo;21;alto;44;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
890;2011-12-04;21:17:00;Entrega;Borda N;S;37.0;00:43:00;12;domingo;21;alto;43;min: 35 -- 44;32.5;vl_total: > 35;vl_pizza: > 33
891;2011-12-04;21:26:00;Entrega;Borda N;S;38.5;00:44:00;12;domingo;21;alto;44;min: 35 -- 44;38.5;vl_total: > 35;vl_pizza: > 33
892;2011-12-04;21:26:00;Buscar;Borda S;S;30.5;00:39:00;12;domingo;21;alto;39;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
893;2011-12-04;21:38:00;Entrega;Borda N;S;30.5;00:32:00;12;domingo;21;alto;32;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
894;2011-12-04;21:55:00;Entrega;Borda N;S;32.0;00:25:00;12;domingo;21;alto;25;min: 24 -- 34;27.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
895;2011-12-04;21:59:00;Buscar;Borda N;S;32.0;00:54:00;12;domingo;21;alto;54;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
896;2011-12-04;22:10:00;Entrega;Borda N;S;28.0;00:50:00;12;domingo;22;medio;50;min: > 45;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
897;2011-12-04;22:25:00;Entrega;Borda N;S;28.5;00:35:00;12;domingo;22;medio;35;min: 35 -- 44;28.5;vl_total: > 35;vl_pizza: 27 -- 32
898;2011-12-04;22:25:00;Buscar;Borda N;S;25.0;00:55:00;12;domingo;22;medio;55;min: > 45;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
899;2011-12-04;22:34:00;Buscar;Borda N;S;29.0;00:36:00;12;domingo;22;medio;36;min: 35 -- 44;29.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
900;2011-12-04;22:49:00;Entrega;Borda N;S;22.5;00:41:00;12;domingo;22;medio;41;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
901;2011-12-06;18:00:00;Entrega;Borda N;S;24.5;00:40:00;12;terca;18;baixo;40;min: 35 -- 44;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
902;2011-12-06;18:10:00;Entrega;Borda N;S;25.5;00:50:00;12;terca;18;baixo;50;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
903;2011-12-06;18:15:00;Entrega;Borda N;S;25.5;00:45:00;12;terca;18;baixo;45;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
904;2011-12-06;18:20:00;Buscar;Borda N;S;24.5;00:40:00;12;terca;18;baixo;40;min: 35 -- 44;20.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
905;2011-12-06;18:25:00;Entrega;Borda N;S;19.5;00:35:00;12;terca;18;baixo;35;min: 35 -- 44;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
906;2011-12-06;18:30:00;Entrega;Borda S;S;33.0;00:50:00;12;terca;18;baixo;50;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
907;2011-12-06;18:35:00;Buscar;Borda N;S;31.0;00:25:00;12;terca;18;baixo;25;min: 24 -- 34;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
908;2011-12-06;18:45:00;Entrega;Borda N;S;30.5;00:25:00;12;terca;18;baixo;25;min: 24 -- 34;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
909;2011-12-06;19:58:00;Entrega;Borda N;S;26.5;00:42:00;12;terca;19;medio;42;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
910;2011-12-06;20:09:00;Entrega;Borda S;S;43.0;00:26:00;12;terca;20;alto;26;min: 24 -- 34;40.5;vl_total: > 35;vl_pizza: > 33
911;2011-12-06;20:09:00;Buscar;Borda N;S;27.0;00:26:00;12;terca;20;alto;26;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
912;2011-12-06;20:11:00;Entrega;Borda N;S;25.5;00:39:00;12;terca;20;alto;39;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
913;2011-12-06;20:16:00;Buscar;Borda S;S;32.5;00:44:00;12;terca;20;alto;44;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
914;2011-12-06;20:29:00;Entrega;Borda N;S;30.0;00:39:00;12;terca;20;alto;39;min: 35 -- 44;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
915;2011-12-06;21:02:00;Buscar;Borda N;S;26.0;00:48:00;12;terca;21;alto;48;min: > 45;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
916;2011-12-06;21:29:00;Buscar;Borda N;S;20.0;00:41:00;12;terca;21;alto;41;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
917;2011-12-06;21:33:00;Buscar;Borda N;S;20.0;00:35:00;12;terca;21;alto;35;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
918;2011-12-06;22:24:00;Buscar;Borda N;S;23.0;00:46:00;12;terca;22;medio;46;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
919;2011-12-06;22:31:00;Buscar;Borda N;S;30.0;00:39:00;12;terca;22;medio;39;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
920;2011-12-06;22:54:00;Entrega;Borda N;S;32.5;00:36:00;12;terca;22;medio;36;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
921;2011-12-07;18:40:00;Entrega;Borda N;S;25.5;00:40:00;12;quarta;18;baixo;40;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
922;2011-12-07;19:50:00;Entrega;Borda N;S;17.0;00:37:00;12;quarta;19;medio;37;min: 35 -- 44;17.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
923;2011-12-07;20:35:00;Buscar;Borda N;S;32.0;00:55:00;12;quarta;20;alto;55;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
924;2011-12-07;20:44:00;Buscar;Borda N;S;28.0;00:36:00;12;quarta;20;alto;36;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
